Genre,Feature,Statistic,P-value,Decision
progressive_house,dissonance_mean,0.9255838990211487,1.692680616893709e-23,Fail
progressive_house,dynamic_complexity,0.9010432958602905,1.073062221171272e-26,Fail
progressive_house,pitch_salience_mean,0.9355663061141968,5.783908467112264e-22,Fail
progressive_house,spectral_centroid_mean,0.4287281632423401,0.0,Fail
progressive_house,spectral_complexity_mean,0.9736984372138977,1.1527354049599425e-13,Fail
progressive_house,spectral_decrease_mean,0.9699757695198059,9.330102642356956e-15,Fail
progressive_house,spectral_energy_mean,0.8918696641921997,9.809103059329321e-28,Fail
progressive_house,spectral_energyband_high_mean,0.8912131190299988,8.315947869780369e-28,Fail
progressive_house,spectral_energyband_low_mean,0.9359025955200195,6.559968368652074e-22,Fail
progressive_house,spectral_energyband_middle_mean,0.9061020612716675,4.322236384291175e-26,Fail
progressive_house,spectral_entropy_mean,0.969413697719574,6.5043147564724634e-15,Fail
progressive_house,spectral_kurtosis_mean,0.44805455207824707,0.0,Fail
progressive_house,spectral_rms_mean,0.9679650068283081,2.6197589799261452e-15,Fail
progressive_house,spectral_rolloff_mean,0.9197396039962769,2.5200169505894274e-24,Fail
progressive_house,spectral_skewness_mean,0.8604104518890381,7.609298899115754e-31,Fail
progressive_house,spectral_spread_mean,0.9986844062805176,0.5525007843971252,Pass
progressive_house,zerocr_mean,0.9572822451591492,6.83212846147409e-18,Fail
progressive_house,mfcc1_mean,0.9847476482391357,1.1691562162852165e-09,Fail
progressive_house,mfcc2_mean,0.994357705116272,0.00023695264826528728,Fail
progressive_house,mfcc3_mean,0.9899513721466064,4.0522681388210913e-07,Fail
progressive_house,mfcc4_mean,0.9926645159721375,1.670790334173944e-05,Fail
progressive_house,mfcc5_mean,0.9812144041061401,4.2516531961744874e-11,Fail
progressive_house,mfcc6_mean,0.9866130948066711,8.145150331984041e-09,Fail
progressive_house,mfcc7_mean,0.9807297587394714,2.7845427352790608e-11,Fail
progressive_house,mfcc8_mean,0.9824469089508057,1.2879597388604225e-10,Fail
progressive_house,mfcc9_mean,0.9667143225669861,1.2221362998690653e-15,Fail
progressive_house,mfcc10_mean,0.9837664365768433,4.458463043199856e-10,Fail
progressive_house,mfcc11_mean,0.9876625537872314,2.6047247914107174e-08,Fail
progressive_house,mfcc12_mean,0.9827247858047485,1.664601650963604e-10,Fail
progressive_house,mfcc13_mean,0.9892631769180298,1.7176786570871627e-07,Fail
progressive_house,chroma1_mean,0.8256508111953735,1.0741672887943833e-33,Fail
progressive_house,chroma2_mean,0.860614538192749,7.937020611554383e-31,Fail
progressive_house,chroma3_mean,0.8617369532585144,1.0017876949798074e-30,Fail
progressive_house,chroma4_mean,0.7405225038528442,4.02016975001836e-39,Fail
progressive_house,chroma5_mean,0.7777472734451294,5.863410340593262e-37,Fail
progressive_house,chroma6_mean,0.8573746681213379,4.086339508514916e-31,Fail
progressive_house,chroma7_mean,0.7783316969871521,6.373662347810929e-37,Fail
progressive_house,chroma8_mean,0.8158926963806152,2.055003815882331e-34,Fail
progressive_house,chroma9_mean,0.8690533638000488,4.744404285794509e-30,Fail
progressive_house,chroma10_mean,0.8159191608428955,2.064056499916105e-34,Fail
progressive_house,chroma11_mean,0.828937292098999,1.9063118620269735e-33,Fail
progressive_house,chroma12_mean,0.8515557050704956,1.2770121588491317e-31,Fail
progressive_house,bpm,0.7666744589805603,1.2464535266665219e-37,Fail
progressive_house,danceability,0.8689438104629517,4.632870372522952e-30,Fail
progressive_house,onset_rate,0.9784305095672607,4.081335963634913e-12,Fail
progressive_house,chords_changes_rate,0.9533355832099915,9.931343433319383e-19,Fail
progressive_house,chords_number_rate,0.965806782245636,7.115447333850547e-16,Fail
progressive_house,chord,0.9396176338195801,2.726383663903728e-21,Fail
progressive_house,chord_strength,0.9936243295669556,7.249444024637341e-05,Fail
progressive_house,chord_scale,0.6174237728118896,8.407790785948902e-45,Fail
progressive_house,key,0.9129778742790222,3.1589612009642343e-25,Fail
progressive_house,key_scale,0.6297941207885742,2.5223372357846707e-44,Fail
progressive_house,key_strength,0.9906777739524841,1.0378614661021857e-06,Fail
progressive_house,meter,0.48505163192749023,0.0,Fail
progressive_house,pulse_clarity_mean,0.7402770519256592,3.8979260771845204e-39,Fail
progressive_house,pulse_clarity_low_mean,0.966457724571228,1.0477443921280217e-15,Fail
progressive_house,pulse_clarity_middle_mean,0.9106422066688538,1.5864932041509826e-25,Fail
progressive_house,pulse_clarity_high_mean,0.9140174388885498,4.311618871174724e-25,Fail
progressive_house,attack_slope_mean,0.9971738457679749,0.03813138231635094,Fail
progressive_house,attack_slope_low_mean,nan,1.0,Pass
progressive_house,attack_slope_middle_mean,0.9755880832672119,4.531394248545595e-13,Fail
progressive_house,attack_slope_high_mean,0.9544975161552429,1.7302689015830559e-18,Fail
progressive_house,spectral_flatness_mean,0.7070925235748291,7.344905900758529e-41,Fail
progressive_house,spectral_flatness_low_mean,0.27081286907196045,0.0,Fail
progressive_house,spectral_flatness_middle_mean,0.773750364780426,3.3293353804558983e-37,Fail
progressive_house,spectral_flatness_high_mean,0.9767594337463379,1.0971074309445994e-12,Fail
progressive_house,entropia_clarity,0.4198780655860901,0.0,Fail
progressive_house,entropia_clarity_low,0.8066489100456238,4.569946084434657e-35,Fail
progressive_house,entropia_clarity_middle,0.8602896928787231,7.421903000300886e-31,Fail
progressive_house,entropia_clarity_high,0.8466834425926208,4.955763694895805e-32,Fail
progressive_house,attack_time,0.9656370282173157,6.437930560934657e-16,Fail
progressive_house,attack_time_low_mean,0.9978609681129456,0.14032694697380066,Pass
